"item_code","item_name","brand","category1","category2","total_amount","total_sale","first_sale_date","last_sale_date","min_price","max_price","avg_price"
508,"BAY.SEK.KENT TOFF LIMON KG.","KENT","SEKERLEME","SAKIZ-SEKERLEME","10","199.50","2019-07-18 08:04:47","2019-07-18 08:04:47","19.95","19.95","19.95"
12933,"OB D.FIR.ULTRATHIN COMPACT BUNDLE *24*","ORAL B","KOZMETIK","AGIZ BAKIM","2","83.00","2019-04-04 21:58:38","2019-04-04 21:58:38","41.50","41.50","41.50"
8815,"KITAP ROBINSON CRUSOE - DIONIS","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","6","59.40","2019-11-09 19:16:19","2019-11-09 19:16:19","9.90","9.90","9.90"
16069,"MARMARABIRLIK SEP. SERISI 400 GR M 261-290 *12*","MARMARA BIRLIK","KAHVALTILIK","YUMURTA-ZEYTIN","6","67.50","2019-06-11 12:09:38","2019-06-11 12:09:38","11.25","11.25","11.25"
18563,"DURU S.SABUN 750 ML.UYAN ART.*9*","DURU","KOZMETIK","DUS-BANYO","7","21504.00","2019-09-24 09:00:54","2019-09-24 09:00:54","3072.00","3072.00","3072.00"
24840,"ALGIDA CLASIC TRIO 1000 ML","ALGIDA","SUT","DONDURMA-SUTLU TATLI","8","89.76","2019-03-05 17:18:34","2019-03-05 17:18:34","11.22","11.22","11.22"
14893,"OYUNCAK PILLI ARABA","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","8","295.20","2019-09-08 08:40:37","2019-09-08 08:40:37","36.90","36.90","36.90"
15875,"ACTIVEX S.SABUN 1,8 LT+700 ML AKTIF *8*","ACTIVEX","KOZMETIK","DUS-BANYO","9","203256.00","2019-01-03 15:08:47","2019-01-03 15:08:47","22584.00","22584.00","22584.00"
27547,"BEBELAC GOLD 500 GR SUTLU PIRINCLI","BEBELAC","BEBEK","HAZIR YEMEK-MAMA","3","59.85","2019-01-29 08:40:37","2019-01-29 08:40:37","19.95","19.95","19.95"
21084,"TAT KETCAP+MAYONEZ 2X400 CC *6*","TAT","GIDA","HAZIR YEMEK-KONSERVE-SALCA","6","83.40","2019-03-11 15:27:43","2019-03-11 15:27:43","13.90","13.90","13.90"
15815,"PELIKAN 24 RENK PASTEL BOYA","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","5","6.00","2019-11-21 10:20:40","2019-11-21 10:20:40","1.20","1.20","1.20"
13904,"PRT.SPIDERMAN PUZZLE","OYUNCAK","EV","KISISEL ILGI-EGLENCE","10","129.90","2019-08-10 16:43:00","2019-08-10 16:43:00","12.99","12.99","12.99"
10380,"TOTAL IGNE UCLU JEL KALEM","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","6","7.20","2019-01-06 13:07:33","2019-01-06 13:07:33","1.20","1.20","1.20"
5115,"NESTLE CHOKELLA 750 GR KASE *12*","NESTLE","KAHVALTILIK","CIKOLATA","5","60.00","2019-12-15 08:57:28","2019-12-15 08:57:28","12.00","12.00","12.00"
2053,"1475 FABER PILOT KALEM VISION","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","1","6.00","2019-04-22 08:27:11","2019-04-22 08:27:11","6.00","6.00","6.00"
4585,"WINX OKUL CANTASI 63333","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","10","525.00","2019-05-03 16:01:40","2019-05-03 16:01:40","52.50","52.50","52.50"
26095,"YANLIZ ADAMIN HAYALLERI","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","9","30024.00","2019-07-08 21:08:20","2019-07-08 21:08:20","3336.00","3336.00","3336.00"
3022,"MILKA 100 GR OREO *22*","MILKA","SEKERLEME","CIKOLATA-GOFRET","3","23.85","2019-07-23 21:43:45","2019-07-23 21:43:45","7.95","7.95","7.95"
2504,"EXCELLENCE KREM SAC BOYASI 5/60","EXCELLENCE","KOZMETIK","SAC BAKIM","6","179.40","2019-05-07 08:19:11","2019-05-07 08:19:11","29.90","29.90","29.90"
4095,"MARET 5Lİ YORE PILIC 240 GR *12*","MARET","ET","ISLENMIS ET","8","33.60","2019-01-14 08:15:04","2019-01-14 08:15:04","4.20","4.20","4.20"
2312,"FABER FOSFORLU KALEM 8LI KALEM 8LI","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","5","29280.00","2019-07-29 13:22:37","2019-07-29 13:22:37","5856.00","5856.00","5856.00"
26468,"GEZER ZENNE FLİP FLOP GT5YZE.08403.00","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","8","133.60","2019-11-21 16:17:44","2019-11-21 16:17:44","16.70","16.70","16.70"
9714,"TOTAL KREPON KAGIDI FOSFORLU","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","7","10.50","2019-07-14 08:20:46","2019-07-14 08:20:46","1.50","1.50","1.50"
15824,"PALETTE DELUXE 7-887","PALETTE","KOZMETIK","SAC BAKIM","2","34.90","2019-11-18 08:24:21","2019-11-18 08:24:21","17.45","17.45","17.45"
22601,"ULKER DIDO TRIO BIT.SUTLU 36,5 GR *144*","ULKER","SEKERLEME","CIKOLATA-GOFRET","10","17.00","2019-02-09 16:57:16","2019-02-09 16:57:16","1.70","1.70","1.70"
10773,"NEF.14.MISIR SOSLU SUPER 1 KG","NEFISO","GIDA","BISKUVI-CEREZ","6","88.20","2019-10-31 08:23:12","2019-10-31 08:23:12","14.70","14.70","14.70"
22109,"MAVI FOSFORLU KALEM","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","10","12.00","2019-07-19 21:58:38","2019-07-19 21:58:38","1.20","1.20","1.20"
7439,"PAKMAYA 20 GR SALEP *48*","PAKMAYA","GIDA","UNLU MAMUL-TATLI","6","6.90","2019-07-14 08:21:35","2019-07-14 08:21:35","1.15","1.15","1.15"
14806,"SARF 35*50 LAMINELI KASAP KAG.*30KG*","SARF","SARF","SARF","17","40.80","2019-01-07 09:13:39","2019-03-20 08:46:41","2.40","2.40","2.40"
27374,"FURKAN PILLI AMBULANS","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","10","80.00","2019-06-06 08:28:22","2019-06-06 08:28:22","8.00","8.00","8.00"
10669,"ELS.SAC KR.360 ML KOMP.ONARICI*6*","ELSEVE","KOZMETIK","DUS-BANYO","19","283.10","2019-06-17 08:15:04","2019-12-08 18:09:56","14.90","14.90","14.90"
22025,"TOYBOX GLXY MISKET SAKIZ *144*","TOYBOX","SEKERLEME","SAKIZ-SEKERLEME","5","5.50","2019-12-17 08:22:08","2019-12-17 08:22:08","1.10","1.10","1.10"
3503,"TAT SALCA 830 GR *24*","TAT","GIDA","HAZIR YEMEK-KONSERVE-SALCA","7","62.65","2019-11-03 16:40:20","2019-11-03 16:40:20","8.95","8.95","8.95"
17707,"PAREX BUZDOLABI POS.ORTA 4 AL 3 ODE*12*","PAREX","EV","MUTFAK GERECLERI","3","39.30","2019-04-12 17:53:12","2019-04-12 17:53:12","13.10","13.10","13.10"
26603,"PENTI 40 DEN MUS & OPAK 57","PENTI","EV","TEKSTIL-GIYIM-AKSESUAR","2","8664.00","2019-12-11 09:37:53","2019-12-11 09:37:53","4332.00","4332.00","4332.00"
25384,"NESCAFE GOLD 100 GR *12*","NESCAFE","SICAK ICECEKLER","GUNLUK ICECEK","3","95.85","2019-04-20 08:34:02","2019-04-20 08:34:02","31.95","31.95","31.95"
20376,"INOX KORUKLU DOSYA 13 GOZLU","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","8","40.80","2019-03-13 08:21:35","2019-03-13 08:21:35","5.10","5.10","5.10"
15183,"S OFCAY SEVENE 500 GR","OFCAY","CAY-KAHVE-SEKER","GAZSIZ ICECEK","6","45144.00","2019-10-01 14:23:01","2019-10-01 14:23:01","7524.00","7524.00","7524.00"
15557,"SAHIN EMAYE CAYDANLIK","SAHIN","EV","MUTFAK GERECLERI","9","307.80","2019-11-27 16:08:00","2019-11-27 16:08:00","34.20","34.20","34.20"
7164,"NESTLE 65 GR DAMAK INCI*6*","NESTLE","SEKERLEME","CIKOLATA-GOFRET","7","45.15","2019-04-22 08:28:22","2019-04-22 08:28:22","6.45","6.45","6.45"
8417,"TICON 100YP KARELI","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","6","1872.00","2019-11-26 08:15:48","2019-11-26 08:15:48","312.00","312.00","312.00"
7509,"SIGARA KENT WHITE","KENT","SIGARALAR","SIGARALAR","9","135.00","2019-08-15 08:01:06","2019-08-15 08:01:06","15.00","15.00","15.00"
19349,"KENT F.GRANUL ICECEK 300 GR PORT.*12*","KENT","SOGUK ICECEKLER","GAZSIZ ICECEK","6","41.70","2019-07-14 20:46:38","2019-07-14 20:46:38","6.95","6.95","6.95"
19745,"CARPEX ZINCIR YAGLAYICI 200 ML.","CARPEX","EV","KISISEL ILGI-EGLENCE","9","64152.00","2019-11-13 13:13:49","2019-11-13 13:13:49","7128.00","7128.00","7128.00"
23086,"TITIZ TP-165 AHSAP ELBISE FIRCASI","TITIZ","TEMIZLIK","EV GERECLERI","8","32.80","2019-04-19 08:14:22","2019-04-19 08:14:22","4.10","4.10","4.10"
25500,"FRITOLOY LAYS BAH.PARTI 150 GR *12*","FRITOLAY","GIDA","BISKUVI-CEREZ","4","24.00","2019-07-26 10:55:50","2019-07-26 10:55:50","6.00","6.00","6.00"
13414,"MUZIKLI KALPLI PELUS AYI 37 CM","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","9","494.55","2019-03-13 18:12:20","2019-03-13 18:12:20","54.95","54.95","54.95"
26810,"KIRTA.FABER MERCANLI 2160","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","7","12.25","2019-08-30 08:02:17","2019-08-30 08:02:17","1.75","1.75","1.75"
6119,"HUGGIES MIDI ERKEK 50'LI *2*","HUGGIES","BEBEK","BEBE MALZEMELERI","6","174.60","2019-08-27 08:49:47","2019-08-27 08:49:47","29.10","29.10","29.10"
26940,"DEO JAGLER BAYAN 150 ML.","JAGLER","KOZMETIK","PARFUM-DEODORANT","3","32.25","2019-04-12 08:55:15","2019-04-12 08:55:15","10.75","10.75","10.75"
22188,"MABER TAHTA KALEMI 35B DOLDURULABILIR KIRMIZI","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","2","8.50","2019-03-06 12:36:47","2019-03-06 12:36:47","4.25","4.25","4.25"
6673,"SUDOR GUAJ BOYA 10 RENK","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","4","4.80","2019-09-30 17:36:15","2019-09-30 17:36:15","1.20","1.20","1.20"
6414,"CELEBI TRAKYA BALDO PRINC 2,5 KG *6*","CELEBI","GIDA","BAKLIYAT-MAKARNA","9","287.10","2019-10-21 08:10:13","2019-10-21 08:10:13","31.90","31.90","31.90"
3630,"A4-80YAPRAK CIZGISIZ","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","10","35.00","2019-11-18 08:09:11","2019-11-18 08:09:11","3.50","3.50","3.50"
11449,"BARILLA MAK 500 GR LASAGNE*15*","BARILLA","GIDA","BAKLIYAT-MAKARNA","10","57.60","2019-06-21 21:28:34","2019-06-21 21:28:34","5.76","5.76","5.76"
17003,"YUMOS 2 LT DOGANIN OZU *9*","YUMOS","DETERJAN","CAMASIR YIKAMA","6","58896.00","2019-07-24 08:28:22","2019-07-24 08:28:22","9816.00","9816.00","9816.00"
19947,"OYUNCAK 33 CM PELUS","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","9","10.80","2019-06-01 19:03:29","2019-06-01 19:03:29","1.20","1.20","1.20"
4808,"PASTEL OJE 04","PASTEL","KOZMETIK","MAKYAJ","10","56.00","2019-04-05 11:23:11","2019-04-05 11:23:11","5.60","5.60","5.60"
18844,"DALAN SULTAN HAMAMI 700 GR BEYAZ*10*","DALAN","KOZMETIK","DUS-BANYO","7","21504.00","2019-08-20 08:40:37","2019-08-20 08:40:37","3072.00","3072.00","3072.00"
3918,"CALGON 3X500 GR TOZ *10*","CALGON","DETERJAN","BULASIK YIKAMA","9","145584.00","2019-08-27 13:34:32","2019-08-27 13:34:32","16176.00","16176.00","16176.00"
9195,"NERGIS BULGUR PILAVLIK 2 KG *7*","NERGIS","GIDA","BAKLIYAT-MAKARNA","9","79.20","2019-06-03 09:13:39","2019-06-03 09:13:39","8.80","8.80","8.80"
20853,"MARC DEO 900 GR FLORAL *12*","MARC","DETERJAN","EV TEMIZLEYICILER","3","15.90","2019-01-07 16:57:16","2019-01-07 16:57:16","5.30","5.30","5.30"
11949,"PALETTE DELUXE 4-68 KOYU KESTANE","PALETTE","KOZMETIK","SAC BAKIM","3","52.35","2019-06-12 10:44:55","2019-06-12 10:44:55","17.45","17.45","17.45"
27203,"DUNYA MASALLARI 2","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","7","11.76","2019-09-10 13:01:24","2019-09-10 13:01:24","1.68","1.68","1.68"
7994,"BCR DISPLAYDE","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","4","8.00","2019-07-14 08:54:31","2019-07-14 08:54:31","2.00","2.00","2.00"
10206,"MARLA 50-92 NOT DEFTERI","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","8","36.00","2019-02-05 14:37:44","2019-02-05 14:37:44","4.50","4.50","4.50"
16099,"TAMEK RECEL 800 GR CILEK *6*","TAMEK","KAHVALTILIK","BAL-RECEL","9","130.05","2019-04-07 13:10:13","2019-04-07 13:10:13","14.45","14.45","14.45"
23506,"VENUSLINE SAC FIRCASI 5142","VENUS","KOZMETIK","SAC BAKIM","1","12.00","2019-03-11 13:34:29","2019-03-11 13:34:29","12.00","12.00","12.00"
7127,"SAMUR S.BOYA FIRC.N0 1","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","9","10.80","2019-01-01 20:17:14","2019-01-01 20:17:14","1.20","1.20","1.20"
3446,"REBUL DARK SPICE KOLONYA 270 ML","REBUL","KOZMETIK","PARFUM-DEODORANT","4","83.60","2019-07-22 09:37:53","2019-07-22 09:37:53","20.90","20.90","20.90"
8934,"CALCENE PELIN YAZ OYUNLARI","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","8","71.20","2019-02-24 08:57:27","2019-02-24 08:57:27","8.90","8.90","8.90"
16083,"KOSLA V.HALI SAMP. LIM.EL.900 ML X 2*6*","KOSLA","TEMIZLIK","EV TEMIZLIK","17","396576.00","2019-01-12 08:46:54","2019-04-30 10:44:55","23328.00","23328.00","23328.00"
9637,"TOFITA SARIMSAK EZECEGI","TOFITA","EV","MUTFAK GERECLERI","1","7.00","2019-03-21 18:38:51","2019-03-21 18:38:51","7.00","7.00","7.00"
19991,"OYUNCAK ESRA BEBEK","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","7","146.30","2019-09-23 08:55:15","2019-09-23 08:55:15","20.90","20.90","20.90"
21657,"GEZER TEK CIRTLI MERD.6761.00","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","5","91.25","2019-09-06 08:23:12","2019-09-06 08:23:12","18.25","18.25","18.25"
22405,"PIKNIK 1429 KEK KALIBI","PIKNIK","EV","MUTFAK GERECLERI","4","10608.00","2019-03-18 16:57:59","2019-03-18 16:57:59","2652.00","2652.00","2652.00"
21989,"BORA 0248 SINEKLIK","BORA","EV","KISISEL ILGI-EGLENCE","4","6864.00","2019-03-15 08:17:50","2019-03-15 08:17:50","1716.00","1716.00","1716.00"
7553,"BARBIE SERVIS ARABASI","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","3","45.00","2019-10-17 08:34:42","2019-10-17 08:34:42","15.00","15.00","15.00"
14287,"TUTKU COCUK DANTELLI TAYT","TUTKU","EV","TEKSTIL-GIYIM-AKSESUAR","12","25.80","2019-05-10 14:52:06","2019-10-11 11:34:39","2.15","2.15","2.15"
12081,"SEBAMED SAMPUAN KEPEK ONLEYICI 400 ml","SEBAMED","KOZMETIK","DUS-BANYO","3","146.70","2019-02-06 14:21:25","2019-02-06 14:21:25","48.90","48.90","48.90"
23015,"GEZER 9654 MERDANE *12*","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","10","159.50","2019-05-01 21:08:20","2019-05-01 21:08:20","15.95","15.95","15.95"
3148,"ETI PETITO AYICIK 13 GR *12*","ETI","SEKERLEME","CIKOLATA-GOFRET","6","4.50","2019-07-09 08:03:46","2019-07-09 08:03:46","0.75","0.75","0.75"
8043,"TITIZ TP-763 OVMA TELI 2+1","TITIZ","TEMIZLIK","BULASIK YIKAMA","6","14.94","2019-04-02 16:01:40","2019-04-02 16:01:40","2.49","2.49","2.49"
25738,"TITIZ TP-852 ISPANYOLA MOP","TITIZ","EV","MUTFAK GERECLERI","8","49.20","2019-08-16 18:38:51","2019-08-16 18:38:51","6.15","6.15","6.15"
16932,"BLENDAX 600 ML SAC KREMI KEPEK *12*","BLENDAX","KOZMETIK","DUS-BANYO","9","116.10","2019-02-16 08:17:50","2019-02-16 08:17:50","12.90","12.90","12.90"
24022,"HALK BIS.KREMALI 72 GR VANL.*30*","HALK","GIDA","BISKUVI-CEREZ","5","1920.00","2019-03-02 08:42:11","2019-03-02 08:42:11","384.00","384.00","384.00"
7470,"PRT.DAREN S.CAY 250 ML LIMON *24*","DAREN","SOGUK ICECEKLER","GAZSIZ ICECEK","5","8.25","2019-12-26 08:32:09","2019-12-26 08:32:09","1.65","1.65","1.65"
3460,"PENTI 15 DEN FIT I5 BURUNSUZ","PENTI","EV","TEKSTIL-GIYIM-AKSESUAR","5","24.00","2019-11-08 08:34:02","2019-11-08 08:34:02","4.80","4.80","4.80"
27530,"NERGIS YUFKA 500 GR.","NERGIS","KAHVALTILIK","UNLU MAMULLER","10","35.00","2019-01-26 08:09:11","2019-01-26 08:09:11","3.50","3.50","3.50"
26741,"TADIM BADEM ICI KAV.180 GR","TADIM","GIDA","BISKUVI-CEREZ","8","199.60","2019-04-26 21:19:27","2019-04-26 21:19:27","24.95","24.95","24.95"
7528,"ADEL CAM BANT 33 MT","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","8","9.60","2019-01-04 20:31:27","2019-01-04 20:31:27","1.20","1.20","1.20"
11558,"NFC MICELLEAIR MAK.TEM.KOPUGU 150 ML","NIVEA","KOZMETIK","KISISEL BAKIM","1","33.90","2019-04-22 10:44:55","2019-04-22 10:44:55","33.90","33.90","33.90"
11369,"DEO 8X4 SPREY FEARLESS 150 ML","8X4","KOZMETIK","PARFUM-DEODORANT","8","63.20","2019-11-28 18:16:26","2019-11-28 18:16:26","7.90","7.90","7.90"
26651,"PIKNIK 1484-P KART.BARD.9 ONS 6'LI *100*","PIKNIK","EV","MUTFAK GERECLERI","6","9.90","2019-08-29 14:14:59","2019-08-29 14:14:59","1.65","1.65","1.65"
13840,"ARBELLA MAK.400 GR GLU.KALIN KESME *24*","ARBELLA","GIDA","BAKLIYAT-MAKARNA","8","63.20","2019-09-07 16:34:26","2019-09-07 16:34:26","7.90","7.90","7.90"
14179,"JACOBS MONARCH 100 GR CAM*6*","JACOBS","SICAK ICECEKLER","GUNLUK ICECEK","3","39708.00","2019-04-28 14:37:44","2019-04-28 14:37:44","13236.00","13236.00","13236.00"
9591,"COLGATE D.MAC. 75 ML PRO.REL.MIN.ONAR.*12*","COLGATE","KOZMETIK","AGIZ BAKIM","8","120.00","2019-11-08 17:53:12","2019-11-08 17:53:12","15.00","15.00","15.00"
27825,"BEBEKLI DOKTOR SET","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","5","6.00","2019-01-16 08:36:46","2019-01-16 08:36:46","1.20","1.20","1.20"
19361,"ACTIVEX S.SABUN 300 ML DOGAL *12*","ACTIVEX","KOZMETIK","DUS-BANYO","2","19.80","2019-08-24 08:34:57","2019-08-24 08:34:57","9.90","9.90","9.90"
2571,"PERFECT VERSATIL KALEM BL221","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","9","35.55","2019-04-05 13:54:15","2019-04-05 13:54:15","3.95","3.95","3.95"
7906,"KENT CORBA 18 GR KREMALI SEBZE *24*","KENT","GIDA","CORBA-BULYON","10","13.00","2019-09-14 15:08:47","2019-09-14 15:08:47","1.30","1.30","1.30"
24073,"MESTON IKI KULELI AHSAP OYUN GRUBU","KARO","KARO","KARO","11","385.00","2019-03-23 15:27:08","2019-05-06 14:49:06","35.00","35.00","35.00"
17785,"OYUNCAK USTEN BASMALI HAYVANLAR","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","5","78.75","2019-09-24 08:26:52","2019-09-24 08:26:52","15.75","15.75","15.75"
9145,"ADDISON 300696 96 LIK CD CANTASI","ADDISON","EV","ELEKTRIK-ELEKTRONIK","3","40.95","2019-02-14 20:37:19","2019-02-14 20:37:19","13.65","13.65","13.65"
11987,"DEO NIVEA ROLL-ON DRY 50ML ERK","NIVEA","KOZMETIK","PARFUM-DEODORANT","1","13.90","2019-04-27 21:41:26","2019-04-27 21:41:26","13.90","13.90","13.90"
6701,"EVY BABY IKIZ PAKET JUNIOR 30'LU *4*","EVY BABY","BEBEK","BEBE MALZEMELERI","2","30144.00","2019-11-28 16:08:00","2019-11-28 16:08:00","15072.00","15072.00","15072.00"
6622,"KOSKA RECEL 1700 GR VISNE *4*","KOSKA","KAHVALTILIK","BAL-RECEL","5","113.75","2019-09-17 18:38:51","2019-09-17 18:38:51","22.75","22.75","22.75"
9551,"ALGIDA DOVME BUYUK 1400 ML *6*","ALGIDA","SUT","DONDURMA-SUTLU TATLI","7","77.00","2019-01-21 08:30:15","2019-01-21 08:30:15","11.00","11.00","11.00"
13731,"P.BA.80001 YATIK BUYUK KAVANOZ","PASA BAHCE","EV","MUTFAK GERECLERI","7","19572.00","2019-04-28 13:54:07","2019-04-28 13:54:07","2796.00","2796.00","2796.00"
3872,"ELIDOR 650 ML GUCLU&PARLAK 2/1 *16*","ELIDOR","KOZMETIK","DUS-BANYO","8","127.60","2019-05-03 08:12:30","2019-05-03 08:12:30","15.95","15.95","15.95"
22632,"GEZER 7655.07 GONDOL ZENNE","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","4","30.96","2019-04-06 08:30:14","2019-04-06 08:30:14","7.74","7.74","7.74"
23398,"MUHTESEM SULEYMAN / CEP","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","7","34.44","2019-04-21 14:37:44","2019-04-21 14:37:44","4.92","4.92","4.92"
21741,"OYUNCAK DELUXE CAY SETI","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","4","55.00","2019-01-03 08:08:49","2019-01-03 08:08:49","13.75","13.75","13.75"
